Response_ID,Area,Nivel_educ_en_3,Q2,Q3,Q4,Q5,Q6,Q6_O,Q10,Q12,Q13,Q14,Q15,Q17,Q18,Q18_O,Q19R1,Q19R2,Q19R3,Q20,Q20_O,Q21,Q22,Q23,Q23D,Q24,Q24_O,Q25,Q26,Q27,Q27_O,Q28,Q29,Q30,Q31R1,Q31R2,Q31R3,Q31R4,Q31R5,Q31R6,Q31R7,Q32,Q33,Q34,Q35,Q36,Q37,Q38R1,Q38R2,Q38R3,Q38R4,Q39R1,Q39R2,Q39R3,Q39R4,Q41R1,Q41R2,Q41R3,Q41R4,Q41R5,Q41R6,Q41R7,Q42,Q42_O,Q43,Q44R1,Q44R2,Q44R3,Q45,Q46,Q47,Q48,Q48_O,Q49,Q49_O,Q50,Q51,Q52,Q54,Q55,Q56A1,Q56A2,Q56A3,Q56A4,Q56A5,Q56_O,Q57,Q58,Q59,Q61,Q62,Q63,Q64,Q65,Q65_O,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q76,Q77R1,Q77R2,Q77R3,Q78R1,Q78R2,Q78R3,Q78R4,Q80
148060825,1,3,26,2,1,10,-1,-1,7,1,-1,1,1,1,4,-1,1,1,2,3,-1,POR QUE LE QUEDABA MAS COMODO,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,1,-1,1,1,1,3,2,2,1,1,-1,-1,-1,-1,2,2,2,2,2,1,1,-1,-1,2,2,2,1,2,2,1,1,-1,-1,-1,1,2,3,1,1,1,1,-1,-1,-1,-1,3,1,1,2,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147677015,1,2,35,2,1,10,-1,-1,4,1,-1,1,2,1,2,-1,1,1,1,3,-1,por no tener experiencia,1,1,-1,2,-1,2,2,2,-1,1,1,1,2,2,2,1,2,2,1,1,2,1,3,1,3,2,1,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,3,1,-1,1,1,2,1,1,2,1,3,1,1,1,2,4,3,4,4,1
148185067,3,1,47,3,1,7,2,CERRO COLORADO,2,1,-1,1,2,1,4,-1,1,2,2,3,-1,POR NO SABER MANEJAR EL INTERNET POR NO TENER EXPERIENCIA CON EL INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,1,2,-1,2,-1,2,-1,2,1,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,1,1,-1,1,-1,-1,-1,-1,1,2,2,3,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148241988,2,2,22,2,1,14,1,-1,6,1,-1,1,1,1,4,-1,1,2,2,3,-1,POR FACILIDAD DE LA AGENDA TELEFONICA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,,1,2,2,2,1,1,1,1,-1,-1,-1,1,3,3,2,1,-1,1,-1,-1,-1,-1,1,3,4,3,1,-1,-1,-1,-1,-1,-1,2,3,1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,1
147845824,2,3,33,2,1,14,1,-1,7,1,-1,1,1,1,1,-1,1,2,2,3,-1,por costumbre,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,1,2,1,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,1,3,1,-1,-1,-1,1,3,3,1,1,-1,1,-1,-1,-1,-1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,2,1,1,2,2,2,1,1,1,2,3,3,3,3,1
148290208,3,2,20,2,2,9,1,-1,5,1,-1,1,2,1,4,-1,1,1,1,3,-1,para informarse mejor,2,2,-1,2,-1,2,1,2,-1,2,1,1,1,1,1,1,1,2,1,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,1,-1,1,-1,-1,-1,-1,1,2,3,2,2,-1,-1,-1,-1,-1,-1,2,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
148616631,1,1,48,3,1,10,-1,-1,2,2,2,-1,-1,1,3,-1,1,1,2,3,-1,NO USA INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,5,1,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,1
147688860,1,2,28,2,1,10,-1,-1,5,1,-1,3,2,1,3,-1,1,2,2,3,-1,NO TIENE LAS HERRAMIENTAS,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,2,1,3,2,1,1,-1,1,4,2,-1,1,2,2,3,2,2,1,2,2,1,1,1,1,2,2,1,,1,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,3,2,-1,-1,-1,-1,-1,-1,3,1,1,2,1,4,2,-1,-1,-1,-1,-1,-1,-1,1
148621220,1,1,58,3,2,10,-1,-1,2,2,2,-1,-1,3,1,-1,1,1,2,3,-1,No se maneja para nada con internet,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,5,1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2
147982385,1,1,52,3,2,10,-1,-1,2,1,-1,1,2,1,4,-1,1,1,1,3,-1,no se lo aceptaron,3,3,-1,1,-1,5,3,2,-1,2,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,5,5,3,2,-1,-1,-1,-1,-1,-1,5,3,4,2,2,5,1,1,2,2,-1,-1,-1,-1,2
147846104,3,2,43,2,2,14,2,BARRA DEL CHUY,6,1,-1,1,1,1,2,-1,1,2,1,3,-1,"no me cargaba los datos personales, lo intento pero no pudo",1,7,-1,2,-1,3,2,2,-1,1,1,1,1,2,2,1,2,1,1,2,-1,1,2,2,-1,1,3,2,3,2,1,2,2,2,2,2,2,2,2,1,-1,-1,2,3,3,1,1,1,1,1,-1,-1,-1,1,6,2,1,2,-1,1,-1,-1,-1,-1,2,4,4,3,1,-1,-1,-1,-1,-1,-1,5,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
148121563,2,2,50,3,1,17,1,-1,5,1,-1,1,2,1,2,-1,1,1,2,3,-1,NO LO SE HACER,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,2,2,2,2,2,2,-1,1,4,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,5,1,2,2,-1,-1,-1,-1,-1,1,1,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
148297306,2,2,55,3,2,4,1,-1,6,1,-1,1,1,1,2,-1,1,1,1,3,-1,No era correcta la pagina que le brindaron,1,1,-1,5,telefono,1,1,4,-1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,2,-1,1,-1,1,4,4,2,2,-1,-1,-1,-1,-1,-1,-1,5,3,1,3,3,-1,-1,-1,-1,-1,2,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1
147858639,3,1,58,3,2,3,2,-1,3,2,1,1,2,1,1,-1,1,2,2,3,-1,NO ENTIENDE EL INTERNET,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,2,2,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,2,2,2,2,3,1,2,-1,-1,-1,-1,-1,-1,-1,2
147900818,3,2,45,3,1,9,2,-1,5,1,-1,1,1,1,2,-1,1,1,2,3,-1,le resulta más cómodo la junta local está a 2 km,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,2,2,1,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,2,2,3,2,-1,2,-1,3,5,4,2,1,-1,1,-1,-1,-1,-1,1,3,5,3,2,-1,-1,-1,-1,-1,-1,5,3,1,2,2,1,1,1,1,1,3,3,2,3,1
147388663,1,2,14,2,1,10,-1,-1,5,1,-1,1,1,1,3,-1,1,1,2,3,-1,le resulta bastante dificultoso hacerlo por internet,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,1,-1,1,1,2,-1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,1,1,3,1,-1,-1,-1,1,5,3,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,-1,-1,-1,-1,-1,-1,5,3,2,2,1,2,1,1,2,2,-1,-1,-1,-1,1
148112121,1,3,55,3,2,10,-1,-1,7,1,-1,1,1,1,2,-1,1,1,2,3,-1,LE PIDIERON QUE SE DIRIGIERA PERSONALMENTE,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,1,2,-1,1,3,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,-1,-1,2,2,2,2,2,2,3,1,-1,-1,-1,1,5,3,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,-1,-1,-1,-1,3,2,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,1
148611499,1,1,47,3,1,10,-1,-1,3,1,-1,1,2,1,4,-1,1,1,1,3,-1,Le gusta hacer las cosas de forma presencial,1,1,-1,5,Telefonicamente,4,2,2,-1,1,2,-1,1,2,2,2,2,2,2,1,2,2,-1,2,-1,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,1,-1,-1,2,2,2,2,1,1,3,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,2,1,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147978403,1,1,16,2,1,10,-1,-1,1,1,-1,1,1,1,1,-1,1,2,1,3,-1,LE GUSTA EL TRATO HUMANO,3,2,-1,2,-1,1,3,1,-1,3,2,-1,2,2,2,2,2,2,2,1,1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,2,2,2,2,1,2,1,2,-1,2,-1,1,2,4,2,2,-1,-1,-1,-1,-1,-1,-1,1,4,2,2,-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
148020958,3,1,22,2,1,3,2,-1,3,1,-1,1,2,2,4,-1,1,2,2,3,-1,le es mas practico hacer el tramite en persona,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,2,2,2,1,1,2,-1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,1,2,3,-1,-1,-1,-1,-1,-1,3,1,2,-1,1,-1,-1,-1,-1,3,1,1,2,2,-1,-1,-1,-1,-1,-1,3,2,1,2,2,4,1,1,2,2,-1,-1,-1,-1,1
148229221,1,3,25,2,1,10,-1,-1,8,1,-1,1,1,1,2,-1,1,2,1,3,-1,LE DIJERON QUE SE HACIA POR TELEFONO Y NO BUSCO SI SE PODIA HACER POR INTERNET. BUSCO EL NUMERO DE CONTACTO Y SE COMUNICO POR AHI.,1,3,-1,2,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,-1,-1,1,2,2,1,1,1,1,1,-1,-1,-1,1,2,3,1,1,-1,1,-1,-1,-1,-1,1,4,4,1,2,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147742915,1,3,14,2,1,10,-1,-1,8,1,-1,1,1,1,2,-1,1,1,1,3,-1,FACILIDAD NECESITABA MOVER,2,1,-1,1,-1,2,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,1,2,2,1,1,1,1,1,-1,-1,-1,1,3,4,1,1,1,1,-1,-1,-1,-1,1,4,4,1,1,1,2,1,-1,1,1,1,1,2,1,-1,1,1,1,1,1,3,3,3,3,1
148277723,2,2,15,2,1,4,1,-1,6,1,-1,1,1,1,2,-1,1,1,1,3,-1,ERA NECESARIO PRESENTARSE SI O SI,2,1,-1,2,-1,3,1,3,-1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,1,-1,-1,-1,1,2,1,1,1,1,1,-1,-1,-1,-1,3,3,3,2,2,-1,-1,-1,-1,-1,-1,5,3,1,1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,1
148121557,3,2,9,1,2,9,1,-1,5,1,-1,1,1,1,2,-1,1,1,1,3,-1,era el certificado de buena conducta. Entiende que no se puede hacer presencial,2,8,[Ministerio]Ministerio del interior,2,-1,3,1,2,-1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,1,2,1,1,3,1,-1,-1,-1,3,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,3,1,1,2,-1,-1,-1,-1,-1,5,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2
147497508,1,3,26,2,1,10,-1,-1,7,1,-1,1,1,1,2,-1,1,1,1,3,-1,en ese caso la intendencia no tenía habilitado ese servicio,2,7,-1,2,-1,1,1,2,-1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,2,1,1,3,1,-1,-1,-1,1,3,1,1,1,1,1,-1,-1,-1,-1,2,4,4,3,2,-1,-1,-1,-1,-1,-1,2,1,1,2,1,2,1,1,2,2,-1,-1,-1,-1,1
148294885,3,2,24,2,2,9,2,San Carlos,4,1,-1,1,1,1,2,-1,1,1,1,3,-1,DEBÍA PRESENTARSE EN OFICINA,2,3,-1,2,-1,1,1,1,-1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,-1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,-1,-1,2,1,1,2,2,1,2,1,-1,-1,-1,1,2,2,1,1,-1,1,-1,-1,-1,-1,1,3,3,3,3,-1,-1,-1,-1,-1,-1,3,1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1
147738443,2,3,37,2,1,17,1,-1,8,1,-1,1,1,1,2,-1,1,1,1,3,-1,cree que por internet no la podía hacer,2,9,[Otro]Registro Nacional de Información Civil,2,-1,2,1,1,-1,1,1,1,1,1,1,1,1,2,1,2,-1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,2,2,1,1,3,1,-1,-1,-1,1,2,2,1,1,-1,1,-1,-1,-1,-1,2,3,2,1,2,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,1,2,3,3,3,4,1
148369675,3,1,40,2,1,3,2,-1,2,2,2,-1,-1,1,2,-1,1,1,2,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,2,-1,1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,2,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1
147314066,1,1,17,2,2,10,-1,-1,3,1,-1,1,1,1,6,INTERNET Y TELEFONO,1,1,1,2,-1,-1,3,8,[Ministerio]Mides,2,-1,2,1,1,-1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,,1,2,1,1,2,1,1,2,-1,2,-1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,3,2,1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147363589,1,3,38,2,1,10,-1,-1,8,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,2,2,-1,2,-1,2,1,3,-1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,-1,-1,-1,-1,2,2,2,2,1,2,2,-1,-1,1,2,2,1,1,2,2,1,-1,-1,-1,1,3,3,1,1,1,-1,-1,-1,-1,-1,-1,4,4,1,1,2,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,1,2,3,3,3,3,1
147364014,1,2,11,1,2,10,-1,-1,6,1,-1,1,1,1,2,-1,1,2,2,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,3,1,1,1,-1,1,2,3,-1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,-1,-1,1,1,1,1,1,1,1,2,-1,2,-1,2,3,3,1,2,1,1,-1,-1,-1,-1,2,3,2,3,3,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,1,2,4,3,1,3,1
147366026,3,3,45,3,2,9,1,-1,8,1,-1,1,1,1,4,-1,1,1,1,2,-1,-1,1,8,"[Ministerio]ministerio de transporte y obras publicas, planos",2,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,-1,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,1,3,2,-1,1,-1,1,4,4,1,1,1,1,1,-1,-1,-1,2,4,2,1,1,2,-1,-1,-1,-1,-1,1,1,1,2,2,2,1,1,1,1,1,3,3,1,2
147375504,1,3,11,1,1,3,3,-1,7,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,1,1,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,2,1,1,1,2,1,-1,-1,-1,1,1,4,1,1,1,1,-1,-1,-1,-1,1,4,4,3,1,-1,-1,-1,-1,-1,-1,5,1,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147376663,3,2,12,1,2,9,2,Punta del este,6,1,-1,1,1,1,4,-1,1,2,1,2,-1,-1,2,9,[Otro]Corte Electoral,2,-1,2,2,2,-1,4,1,1,1,1,1,1,2,2,1,2,-1,1,2,2,-1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,,1,2,2,1,1,1,1,2,-1,3,-1,1,6,3,1,1,-1,1,-1,-1,-1,-1,1,2,2,3,1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,5,1,1,1,2,3,3,2,3,1
147381267,1,3,35,2,1,10,-1,-1,7,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,1,8,[Ministerio]Ministerio del Interior,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,-1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,1,2,2,1,1,1,2,1,-1,-1,-1,1,2,1,1,1,1,1,-1,-1,-1,-1,1,3,3,1,1,2,-1,-1,-1,-1,-1,2,1,1,1,-1,3,1,1,1,2,4,4,4,4,1
147413274,1,3,29,2,1,3,3,-1,8,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,3,1,-1,2,-1,4,1,2,-1,3,1,2,2,2,2,1,2,2,2,1,1,1,3,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,2,1,-1,-1,-1,2,5,3,1,1,1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1,5,3,2,2,1,4,1,1,1,2,3,3,3,3,1
147421403,1,3,31,2,2,10,-1,-1,7,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,4,3,-1,3,-1,3,3,1,-1,4,1,1,1,2,2,1,2,1,2,3,-1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,-1,-1,1,2,2,2,1,1,2,2,-1,2,-1,1,4,3,1,1,-1,1,-1,-1,-1,-1,4,3,3,3,3,-1,-1,-1,-1,-1,-1,2,3,1,1,-1,2,1,2,1,2,4,3,4,4,1
147477815,1,3,10,1,2,3,3,-1,7,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,2,1,-1,2,-1,4,2,2,-1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,1,2,2,2,1,1,2,1,-1,-1,-1,1,2,1,1,1,1,1,1,-1,-1,-1,1,3,3,1,2,2,-1,-1,-1,-1,-1,2,1,1,2,2,2,1,1,2,2,-1,-1,-1,-1,1
147482252,1,2,31,2,1,3,3,-1,5,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,3,3,-1,2,-1,1,2,2,-1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,1,2,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,3,4,4,1,1,2,-1,-1,-1,-1,-1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1
147482664,3,2,42,2,1,3,2,-1,4,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,2,2,-1,2,-1,2,2,2,-1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,1,-1,-1,-1,1,3,1,1,1,1,1,-1,-1,-1,-1,2,4,3,3,2,-1,-1,-1,-1,-1,-1,2,3,1,1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147485039,1,3,49,3,2,10,-1,-1,8,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,2,9,[Otro]corte electoral,2,-1,2,1,2,-1,1,2,-1,1,2,1,1,1,1,2,3,-1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,1,2,2,2,2,2,4,1,-1,-1,-1,1,4,4,2,1,-1,-1,1,-1,-1,-1,-1,4,3,1,1,2,-1,-1,-1,-1,-1,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2
147486047,2,2,30,2,2,11,1,-1,6,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,2,1,-1,2,-1,1,1,3,-1,1,1,1,2,1,1,1,1,1,2,1,1,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,1,2,2,-1,2,-1,1,3,3,1,1,-1,1,-1,-1,-1,-1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,2,1,1,1,2,4,4,3,2,1
147498132,1,3,10,1,1,10,-1,-1,8,1,-1,1,1,1,1,-1,1,2,1,2,-1,-1,3,8,[Ministerio]DE RELACIONES EXTERIORES,2,-1,2,2,2,-1,3,1,1,2,1,2,1,2,2,2,1,1,1,1,2,-1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,1,-1,-1,1,2,2,2,1,1,2,1,-1,-1,-1,1,4,3,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,-1,-1,-1,5,2,2,1,-1,3,1,1,1,1,3,3,3,2,1
147499659,3,1,63,3,1,3,2,-1,2,1,-1,1,1,1,2,-1,1,1,2,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,1,2,1,-1,1,2,1,3,2,2,1,2,-1,-1,-1,-1,1,2,2,2,2,2,2,-1,-1,1,2,2,2,2,2,3,1,-1,-1,-1,2,6,3,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1
147499707,3,3,44,3,1,9,2,San Carlos,8,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,3,1,1,2,2,2,3,2,1,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,2,1,1,-1,-1,-1,1,2,1,1,1,1,1,-1,-1,-1,-1,2,4,4,1,1,1,2,1,-1,1,1,2,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,1
147501062,1,3,43,2,2,10,-1,-1,8,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,1,7,-1,2,-1,2,1,2,-1,2,1,1,1,2,2,1,1,2,2,1,3,1,3,1,4,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,-1,-1,1,2,2,1,1,1,2,2,-1,1,-1,1,6,2,1,1,1,1,-1,-1,-1,-1,1,3,3,1,2,2,-1,-1,-1,-1,-1,5,1,1,1,-1,2,1,1,2,2,-1,-1,-1,-1,1
147504068,2,3,11,1,1,18,1,-1,8,1,-1,1,1,1,2,-1,1,2,1,2,-1,-1,1,3,-1,3,-1,2,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,1,1,2,1,-1,-1,-1,1,3,1,1,1,1,1,-1,-1,-1,-1,3,4,4,1,1,1,3,1,-1,1,1,1,1,1,1,-1,1,1,1,2,2,-1,-1,-1,-1,1
147507526,1,3,38,2,2,10,-1,-1,7,1,-1,1,1,1,2,-1,1,1,1,2,-1,-1,1,8,[Ministerio]interior,2,-1,1,1,2,-1,1,1,3,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,2,2,2,2,1,2,2,2,-1,1,-1,1,6,4,1,1,1,1,-1,-1,-1,-1,2,4,4,1,1,2,-1,-1,-1,-1,-1,2,1,2,1,-1,5,1,1,2,2,-1,-1,-1,-1,1
